252,317,2021-12-30 04:34:00,41,,19
253,316,2021-12-30 04:37:00,41,,19
254,291,2021-12-30 04:36:00,48,,18
255,292,2021-12-30 04:39:00,48,,18
256,315,2021-12-30 04:39:00,41,,19
257,293,2021-12-30 04:40:00,48,,18
258,314,2021-12-30 04:40:00,41,,19
259,294,2021-12-30 04:42:00,48,,18
260,313,2021-12-30 04:43:00,41,,19
261,295,2021-12-30 04:44:00,48,,18
262,312,2021-12-30 04:44:00,41,,19
263,296,2021-12-30 04:45:00,48,,18
264,311,2021-12-30 04:46:00,41,,19
265,297,2021-12-30 04:48:00,48,,18
266,310,2021-12-30 04:48:00,41,,19
267,298,2021-12-30 04:49:00,48,,18
268,309,2021-12-30 04:49:00,41,,19
269,299,2021-12-30 04:51:00,48,,18
270,308,2021-12-30 04:52:00,41,,19
271,300,2021-12-30 04:54:00,48,,18
272,307,2021-12-30 04:53:00,41,,19
273,306,2021-12-30 04:55:00,41,,19
274,301,2021-12-30 04:55:00,48,,18
275,302,2021-12-30 04:58:00,48,,18
276,305,2021-12-30 04:58:00,41,,19
277,303,2021-12-30 04:59:00,48,,18
278,321,2021-12-30 05:03:00,48,,20
279,350,2021-12-30 05:03:00,40,,21
280,322,2021-12-30 05:05:00,48,,20
281,349,2021-12-30 05:04:00,40,,21
282,348,2021-12-30 05:07:00,40,,21
283,323,2021-12-30 05:06:00,48,,20
284,324,2021-12-30 05:09:00,48,,20
285,347,2021-12-30 05:09:00,40,,21
286,325,2021-12-30 05:10:00,48,,20
287,346,2021-12-30 05:10:00,40,,21
288,326,2021-12-30 05:12:00,48,,20
289,345,2021-12-30 05:13:00,40,,21
290,327,2021-12-30 05:14:00,48,,20
291,344,2021-12-30 05:14:00,40,,21
292,328,2021-12-30 05:15:00,48,,20
293,343,2021-12-30 05:16:00,40,,21
294,329,2021-12-30 05:18:00,48,,20
295,342,2021-12-30 05:18:00,40,,21
296,330,2021-12-30 05:19:00,48,,20
297,341,2021-12-30 05:19:00,40,,21
298,331,2021-12-30 05:21:00,48,,20
299,340,2021-12-30 05:22:00,40,,21
300,332,2021-12-30 05:24:00,48,,20
301,339,2021-12-30 05:23:00,40,,21
302,338,2021-12-30 05:25:00,40,,21
303,333,2021-12-30 05:25:00,48,,20
304,334,2021-12-30 05:28:00,48,,20
305,337,2021-12-30 05:28:00,40,,21
306,335,2021-12-30 05:29:00,48,,20
307,353,2021-12-30 05:33:00,48,,22
308,382,2021-12-30 05:33:00,39,,23
309,354,2021-12-30 05:35:00,48,,22
310,381,2021-12-30 05:34:00,39,,23
311,380,2021-12-30 05:37:00,39,,23
